gene,name
TCEAL6,V_12439
TCEANC,V_12440
TCEB2,V_12441
TCEB3,V_12442
TCEB3B,V_12443
TCERG1,V_12444
TCERG1L,V_12445
TCF12,V_12446
TCF19,V_12447
TCF20,V_12448
TCF21,V_12449
TCF23,V_12450
TCF25,V_12451
TCF4,V_12452
TCF7L1,V_12453
TCF7L2,V_12454
TCFL5,V_12455
TCHH,V_12456
TCHHL1,V_12457
TCHP,V_12458
TCIRG1,V_12459
TCL1A,V_12460
TCL1B,V_12461
TCL6,V_12462
TCN1,V_12463
TCN2,V_12464
TCOF1,V_12465
TCP10,V_12466
TCP10L2,V_12467
TCP11,V_12468
TCP11L1,V_12469
TCP11L2,V_12470
TCTE1,V_12471
TCTE3,V_12472
TCTEX1D1,V_12473
TCTN1,V_12474
TCTN2,V_12475
TDG,V_12476
TDGF1,V_12477
TDGF1P3,V_12478
TDO2,V_12479
TDP1,V_12480
TDP2,V_12481
TDRD1,V_12482
TDRD10,V_12483
TDRD3,V_12484
TDRD5,V_12485
TDRD6,V_12486
TDRD7,V_12487
TDRD9,V_12488
TDRKH,V_12489
TEAD1,V_12490
TEAD2,V_12491
TEAD4,V_12492
TEC,V_12493
TECPR1,V_12494
TECPR2,V_12495
TECR,V_12496
TECRL,V_12497
TECTA,V_12498
TECTB,V_12499
TEDDM1,V_12500
TEF,V_12501
TEK,V_12502
TEKT1,V_12503
TEKT2,V_12504
TEKT3,V_12505
TEKT4,V_12506
TEKT5,V_12507
TELO2,V_12508
TENM1,V_12509
TENM2,V_12510
TENM3,V_12511
TENM4,V_12512
TEP1,V_12513
TEPP,V_12514
TERF1,V_12515
TERT,V_12516
TES,V_12517
TESK1,V_12518
TESK2,V_12519
TESPA1,V_12520
TET1,V_12521
TET2,V_12522
TET3,V_12523
TEX10,V_12524
TEX101,V_12525
TEX11,V_12526
TEX13A,V_12527
TEX13B,V_12528
TEX14,V_12529
TEX15,V_12530
TEX19,V_12531
TEX2,V_12532
TEX26,V_12533
TEX35,V_12534
TEX37,V_12535
TF,V_12536
TFAM,V_12537
TFAMP1,V_12538
TFAP2A,V_12539
TFAP2B,V_12540
TFAP2C,V_12541
TFAP2D,V_12542
TFB1M,V_12543
TFB2M,V_12544
TFCP2,V_12545
TFCP2L1,V_12546
TFDP1,V_12547
TFDP2,V_12548
TFDP3,V_12549
TFE3,V_12550
TFEB,V_12551
TFEC,V_12552
TFF2,V_12553
TFG,V_12554
TFIP11,V_12555
TFPI,V_12556
TFPI2,V_12557
TFPT,V_12558
TFR2,V_12559
TFRC,V_12560
TG,V_12561
TGDS,V_12562
TGFA,V_12563
TGFB1I1,V_12564
TGFB2,V_12565
TGFB3,V_12566
TGFBI,V_12567
TGFBR1,V_12568
TGFBR2,V_12569
TGFBR3,V_12570
TGFBRAP1,V_12571
TGIF1,V_12572
TGIF2LX,V_12573
TGIF2LY,V_12574
TGM1,V_12575
TGM2,V_12576
TGM3,V_12577
TGM4,V_12578
TGM5,V_12579
TGM6,V_12580
TGM7,V_12581
TGS1,V_12582
TH,V_12583
THADA,V_12584
THAP2,V_12585
THAP4,V_12586
THAP6,V_12587
THAP9,V_12588
THBS1,V_12589
THBS2,V_12590
THBS3,V_12591
THBS4,V_12592
THEG,V_12593
THEM5,V_12594
THEMIS,V_12595
THEMIS2,V_12596
THG1L,V_12597
THNSL1,V_12598
THNSL2,V_12599
THOC1,V_12600
THOC2,V_12601
THOC5,V_12602
THOC6,V_12603
THOP1,V_12604
THPO,V_12605
THRA,V_12606
THRAP3,V_12607
THRB,V_12608
THRSP,V_12609
THSD1,V_12610
THSD4,V_12611
THSD7A,V_12612
THSD7B,V_12613
THUMPD2,V_12614
THY1,V_12615
THYN1,V_12616
TIA1,V_12617
TIAF1,V_12618
TIAM1,V_12619
TIAM2,V_12620
TICAM1,V_12621
TICRR,V_12622
TIE1,V_12623
TIFAB,V_12624
TIGD2,V_12625
TIGD3,V_12626
TIGD4,V_12627
TIGD5,V_12628
TIGD6,V_12629
TIGD7,V_12630
TIGIT,V_12631
TIMD4,V_12632
TIMELESS,V_12633
TIMMDC1,V_12634
TIMP1,V_12635
TIMP2,V_12636
TIMP3,V_12637
TINAG,V_12638
TINAGL1,V_12639
TINF2,V_12640
TIPARP,V_12641
TJAP1,V_12642
TJP1,V_12643
TJP2,V_12644
TJP3,V_12645
TKT,V_12646
TKTL1,V_12647
TKTL2,V_12648
TLDC2,V_12649
TLE1,V_12650
TLE2,V_12651
TLE3,V_12652
TLE4,V_12653
TLE6,V_12654
TLK1,V_12655
TLK2,V_12656
TLL1,V_12657
TLL2,V_12658
TLN1,V_12659
TLN2,V_12660
TLR1,V_12661
TLR10,V_12662
TLR2,V_12663
TLR3,V_12664
TLR4,V_12665
TLR5,V_12666
TLR6,V_12667
TLR7,V_12668
TLR8,V_12669
TLR9,V_12670
TLX1,V_12671
TLX3,V_12672
TM2D1,V_12673
TM2D2,V_12674
TM2D3,V_12675
TM4SF1,V_12676
TM4SF19,V_12677
TM4SF20,V_12678
TM4SF5,V_12679
TM6SF1,V_12680
TM6SF2,V_12681
TM7SF2,V_12682
TM7SF3,V_12683
TM9SF2,V_12684
TM9SF3,V_12685
TM9SF4,V_12686
TMA16,V_12687
TMBIM6,V_12688
TMC1,V_12689
TMC2,V_12690
TMC3,V_12691
TMC4,V_12692
TMC5,V_12693
TMC6,V_12694
TMC7,V_12695
TMC8,V_12696
TMCC1,V_12697
TMCC2,V_12698
TMCC3,V_12699
TMCO2,V_12700
TMCO3,V_12701
TMCO4,V_12702
TMCO5A,V_12703
TMCO6,V_12704
TMED1,V_12705
TMED3,V_12706
TMED5,V_12707
TMED6,V_12708
TMED9,V_12709
TMEFF1,V_12710
TMEFF2,V_12711
TMEM100,V_12712
TMEM102,V_12713
TMEM104,V_12714
TMEM106B,V_12715
TMEM106C,V_12716
TMEM107,V_12717
TMEM108,V_12718
TMEM117,V_12719
TMEM119,V_12720
TMEM120B,V_12721
TMEM130,V_12722
TMEM131,V_12723
TMEM132A,V_12724
TMEM132B,V_12725
TMEM132C,V_12726
TMEM132D,V_12727
TMEM132E,V_12728
TMEM135,V_12729
TMEM136,V_12730
TMEM138,V_12731
TMEM139,V_12732
TMEM140,V_12733
TMEM143,V_12734
TMEM144,V_12735
TMEM145,V_12736
TMEM147,V_12737
TMEM150A,V_12738
TMEM150B,V_12739
TMEM151A,V_12740
TMEM155,V_12741
TMEM156,V_12742
TMEM159,V_12743
TMEM161B,V_12744
TMEM164,V_12745
TMEM167B,V_12746
TMEM168,V_12747
TMEM169,V_12748
TMEM171,V_12749
TMEM174,V_12750
TMEM175,V_12751
TMEM176A,V_12752
TMEM176B,V_12753
TMEM177,V_12754
TMEM178A,V_12755
TMEM179B,V_12756
TMEM18,V_12757
TMEM180,V_12758
TMEM181,V_12759
TMEM182,V_12760
TMEM184A,V_12761
TMEM184C,V_12762
TMEM185A,V_12763
TMEM186,V_12764
TMEM187,V_12765
TMEM189,V_12766
TMEM19,V_12767
TMEM196,V_12768
TMEM198,V_12769
TMEM2,V_12770
TMEM200A,V_12771
TMEM200C,V_12772
TMEM202,V_12773
TMEM205,V_12774
TMEM206,V_12775
TMEM207,V_12776
TMEM209,V_12777
TMEM213,V_12778
TMEM214,V_12779
TMEM215,V_12780
TMEM217,V_12781
TMEM225,V_12782
TMEM229B,V_12783
TMEM231,V_12784
TMEM234,V_12785
TMEM236,V_12786
TMEM241,V_12787
TMEM245,V_12788
TMEM246,V_12789
TMEM248,V_12790
TMEM25,V_12791
TMEM254,V_12792
TMEM255A,V_12793
TMEM255B,V_12794
TMEM26,V_12795
TMEM260,V_12796
TMEM30A,V_12797
TMEM31,V_12798
TMEM38A,V_12799
TMEM38B,V_12800
TMEM39A,V_12801
TMEM39B,V_12802
TMEM41A,V_12803
TMEM43,V_12804
TMEM47,V_12805
TMEM5,V_12806
TMEM51,V_12807
TMEM52B,V_12808
TMEM53,V_12809
TMEM55A,V_12810
TMEM57,V_12811
TMEM59,V_12812
TMEM59L,V_12813
TMEM62,V_12814
TMEM63A,V_12815
TMEM63B,V_12816
TMEM63C,V_12817
TMEM67,V_12818
TMEM68,V_12819
TMEM71,V_12820
TMEM72,V_12821
TMEM74,V_12822
TMEM74B,V_12823
TMEM79,V_12824
TMEM82,V_12825
TMEM86A,V_12826
TMEM87A,V_12827
TMEM87B,V_12828
TMEM89,V_12829
TMEM8A,V_12830
TMEM8B,V_12831
TMEM99,V_12832
TMF1,V_12833
TMIGD1,V_12834
TMIGD2,V_12835
TMOD1,V_12836
TMOD2,V_12837
TMOD3,V_12838
TMPO,V_12839
TMPPE,V_12840
TMPRSS11A,V_12841
TMPRSS11B,V_12842
TMPRSS11D,V_12843
TMPRSS11E,V_12844
TMPRSS11F,V_12845
TMPRSS12,V_12846
TMPRSS13,V_12847
TMPRSS15,V_12848
TMPRSS2,V_12849
TMPRSS3,V_12850
TMPRSS4,V_12851
TMPRSS6,V_12852
TMPRSS7,V_12853
TMPRSS9,V_12854
TMTC1,V_12855
TMTC2,V_12856
TMTC3,V_12857
TMTC4,V_12858
TMUB1,V_12859
TMUB2,V_12860
TMX1,V_12861
TMX2,V_12862
TMX3,V_12863
TMX4,V_12864
TNC,V_12865
TNF,V_12866
TNFAIP3,V_12867
TNFAIP6,V_12868
TNFAIP8L3,V_12869
TNFRSF10A,V_12870
TNFRSF10B,V_12871
TNFRSF10D,V_12872
TNFRSF11A,V_12873
TNFRSF11B,V_12874
TNFRSF13B,V_12875
TNFRSF14,V_12876
TNFRSF19,V_12877
TNFRSF1A,V_12878
TNFRSF1B,V_12879
TNFRSF21,V_12880
TNFRSF25,V_12881
TNFRSF8,V_12882
TNFRSF9,V_12883
TNFSF10,V_12884
TNFSF11,V_12885
TNFSF13,V_12886
TNFSF14,V_12887
TNFSF18,V_12888
TNFSF4,V_12889
TNFSF8,V_12890
TNIK,V_12891
TNIP1,V_12892
TNIP2,V_12893
TNIP3,V_12894
TNK2,V_12895
TNKS,V_12896
TNKS1BP1,V_12897
TNKS2,V_12898
TNMD,V_12899
TNN,V_12900
TNNI1,V_12901
TNNI2,V_12902
TNNI3,V_12903
TNNI3K,V_12904
TNNT1,V_12905
TNNT2,V_12906
TNNT3,V_12907
TNPO1,V_12908
TNPO2,V_12909
TNPO3,V_12910
TNR,V_12911
TNRC18,V_12912
TNRC6A,V_12913
TNRC6B,V_12914
TNRC6C,V_12915
TNS1,V_12916
TNS2,V_12917
TNS3,V_12918
TNS4,V_12919
TNXB,V_12920
TOB1,V_12921
TOE1,V_12922
TOM1,V_12923
TOM1L1,V_12924
TOM1L2,V_12925
TOMM20L,V_12926
TOMM34,V_12927
TOMM40,V_12928
TOMM40L,V_12929
TONSL,V_12930
TOP1,V_12931
TOP1MT,V_12932
TOP2A,V_12933
TOP2B,V_12934
TOP3A,V_12935
TOP3B,V_12936
TOPBP1,V_12937
TOPORS,V_12938
TOR1A,V_12939
TOR1AIP1,V_12940
TOR1AIP2,V_12941
TOR1B,V_12942
TOR3A,V_12943
TOX,V_12944
TOX2,V_12945
TOX3,V_12946
TOX4,V_12947
TP53,V_12948
TP53BP1,V_12949
TP53BP2,V_12950
TP53I11,V_12951
TP53I3,V_12952
TP53TG5,V_12953
TP63,V_12954
TP73,V_12955
TP73-AS1,V_12956
TPBG,V_12957
TPCN1,V_12958
TPCN2,V_12959
TPD52,V_12960
TPD52L2,V_12961
TPD52L3,V_12962
TPGS2,V_12963
TPH1,V_12964
TPH2,V_12965
TPI1,V_12966
TPK1,V_12967
TPM1,V_12968
TPM2,V_12969
TPM3,V_12970
TPM4,V_12971
TPO,V_12972
TPP1,V_12973
TPP2,V_12974
TPPP2,V_12975
TPR,V_12976
TPRA1,V_12977
TPRX1,V_12978
TPSD1,V_12979
TPST1,V_12980
TPST2,V_12981
TPTE,V_12982
TPTE2,V_12983
TPX2,V_12984
TRA2A,V_12985
TRA2B,V_12986
TRABD2A,V_12987
TRAC,V_12988
TRADD,V_12989
TRAF1,V_12990
TRAF2,V_12991
TRAF3,V_12992
TRAF3IP1,V_12993
TRAF3IP2,V_12994
TRAF3IP3,V_12995
TRAF5,V_12996
TRAF6,V_12997
TRAF7,V_12998
TRAFD1,V_12999
TRAIP,V_13000
TRAK1,V_13001
TRAK2,V_13002
TRAM1,V_13003
TRAM1L1,V_13004
TRAM2,V_13005
TRANK1,V_13006
TRAP1,V_13007
TRAPPC10,V_13008
TRAPPC11,V_13009
TRAPPC12,V_13010
TRAPPC5,V_13011
TRAPPC6B,V_13012
TRAPPC8,V_13013
TRAPPC9,V_13014
TRAT1,V_13015
TRAV1-1,V_13016
TRAV13-1,V_13017
TRAV14DV4,V_13018
TRAV17,V_13019
TRAV20,V_13020
TRAV22,V_13021
TRAV24,V_13022
TRAV25,V_13023
TRAV26-1,V_13024
TRAV3,V_13025
TRAV5,V_13026
TRAV8-2,V_13027
TRAV8-4,V_13028
TRBC2,V_13029
TRBV19,V_13030
TRBV2,V_13031
TRBV21OR9-2,V_13032
TRBV24-1,V_13033
TRBV28,V_13034
TRBV29-1,V_13035
TRBV3-1,V_13036
TRBV4-1,V_13037
TRBV4-2,V_13038
TRBV5-1,V_13039
TRBV6-1,V_13040
TRBV7-1,V_13041
TRDC,V_13042
TRDMT1,V_13043
TRDN,V_13044
TREH,V_13045
TREM1,V_13046
TREM2,V_13047
TREML1,V_13048
TREML2,V_13049
TREML3P,V_13050
TREML4,V_13051
TRERF1,V_13052
TREX2,V_13053
TRGC1,V_13054
TRGC2,V_13055
TRGV2,V_13056
TRGV5,V_13057
TRH,V_13058
TRHDE,V_13059
TRHR,V_13060
TRIB1,V_13061
TRIB2,V_13062
TRIL,V_13063
TRIM10,V_13064
TRIM11,V_13065
TRIM13,V_13066
TRIM14,V_13067
TRIM15,V_13068
TRIM16L,V_13069
TRIM17,V_13070
TRIM2,V_13071
TRIM21,V_13072
TRIM22,V_13073
TRIM23,V_13074
TRIM24,V_13075
TRIM25,V_13076
TRIM26,V_13077
TRIM27,V_13078
TRIM28,V_13079
TRIM29,V_13080
TRIM3,V_13081
TRIM31,V_13082
TRIM32,V_13083
TRIM33,V_13084
TRIM35,V_13085
TRIM36,V_13086
TRIM37,V_13087
TRIM38,V_13088
TRIM39,V_13089
TRIM4,V_13090
TRIM40,V_13091
TRIM41,V_13092
TRIM42,V_13093
TRIM43,V_13094
TRIM44,V_13095
TRIM45,V_13096
TRIM46,V_13097
TRIM47,V_13098
TRIM48,V_13099
TRIM49,V_13100
TRIM49C,V_13101
TRIM5,V_13102
TRIM50,V_13103
TRIM51,V_13104
TRIM51HP,V_13105
TRIM53AP,V_13106
TRIM54,V_13107
TRIM55,V_13108
TRIM56,V_13109
TRIM58,V_13110
TRIM6,V_13111
TRIM6-TRIM34,V_13112
TRIM60,V_13113
TRIM62,V_13114
TRIM63,V_13115
TRIM65,V_13116
TRIM67,V_13117
TRIM68,V_13118
TRIM69,V_13119
TRIM7,V_13120
TRIM71,V_13121
TRIM72,V_13122
TRIM75P,V_13123
TRIM8,V_13124
TRIM9,V_13125
TRIML1,V_13126
TRIML2,V_13127
TRIO,V_13128
TRIOBP,V_13129
TRIP10,V_13130
TRIP11,V_13131
TRIP12,V_13132
TRIP13,V_13133
TRIP4,V_13134
TRIP6,V_13135
TRIT1,V_13136
TRMT1,V_13137
TRMT10C,V_13138
TRMT12,V_13139
TRMT13,V_13140
TRMT1L,V_13141
TRMT2A,V_13142
TRMT2B,V_13143
TRMT44,V_13144
TRMT5,V_13145
TRMT6,V_13146
TRMT61B,V_13147
TRNAU1AP,V_13148
TRNT1,V_13149
TRO,V_13150
TROAP,V_13151
TROVE2,V_13152
TRPA1,V_13153
TRPC1,V_13154
TRPC3,V_13155
TRPC4,V_13156
TRPC4AP,V_13157
TRPC5,V_13158
TRPC6,V_13159
TRPC7,V_13160
TRPM1,V_13161
TRPM2,V_13162
TRPM3,V_13163
TRPM4,V_13164
TRPM5,V_13165
TRPM6,V_13166
TRPM7,V_13167
TRPM8,V_13168
TRPS1,V_13169
TRPV1,V_13170
TRPV2,V_13171
TRPV3,V_13172
TRPV4,V_13173
TRPV5,V_13174
TRPV6,V_13175
TRRAP,V_13176
TRUB1,V_13177
TRUB2,V_13178
TSC1,V_13179
TSC2,V_13180
TSC22D1,V_13181
TSC22D4,V_13182
TSEN2,V_13183
TSEN34,V_13184
TSEN54,V_13185
TSG101,V_13186
TSGA10,V_13187
TSGA10IP,V_13188
TSGA13,V_13189
TSHR,V_13190
TSHZ1,V_13191
TSHZ2,V_13192
TSHZ3,V_13193
TSIX,V_13194
TSKS,V_13195
TSKU,V_13196
TSLP,V_13197
TSN,V_13198
TSNARE1,V_13199
TSNAX,V_13200
TSNAXIP1,V_13201
TSPAN10,V_13202
TSPAN11,V_13203
TSPAN12,V_13204
TSPAN14,V_13205
TSPAN15,V_13206
TSPAN16,V_13207
TSPAN17,V_13208
TSPAN2,V_13209
TSPAN31,V_13210
TSPAN32,V_13211
TSPAN33,V_13212
TSPAN5,V_13213
TSPAN6,V_13214
TSPEAR,V_13215
TSPYL1,V_13216
TSPYL2,V_13217
TSPYL5,V_13218
TSPYL6,V_13219
TSR1,V_13220
TSSC1,V_13221
TSSC2,V_13222
TSSK1B,V_13223
TSSK3,V_13224
TSSK4,V_13225
TSSK6,V_13226
TST,V_13227
TSTD2,V_13228
TTBK1,V_13229
TTBK2,V_13230
TTC12,V_13231
TTC13,V_13232
TTC14,V_13233
TTC16,V_13234
TTC17,V_13235
TTC19,V_13236
TTC21A,V_13237
TTC21B,V_13238
TTC22,V_13239
TTC23,V_13240
TTC23L,V_13241
TTC24,V_13242
TTC25,V_13243
TTC26,V_13244
TTC27,V_13245
TTC29,V_13246
TTC3,V_13247
TTC30A,V_13248
TTC30B,V_13249
TTC31,V_13250
TTC32,V_13251
TTC37,V_13252
TTC38,V_13253
TTC39A,V_13254
TTC39B,V_13255
TTC4,V_13256
TTC5,V_13257
TTC6,V_13258
TTC7A,V_13259
TTC7B,V_13260
TTC8,V_13261
TTF1,V_13262
TTF2,V_13263
TTI1,V_13264
TTI2,V_13265
TTK,V_13266
TTL,V_13267
TTLL1,V_13268
TTLL11,V_13269
TTLL12,V_13270
TTLL13P,V_13271
TTLL2,V_13272
TTLL3,V_13273
TTLL4,V_13274
TTLL5,V_13275
TTLL6,V_13276
TTLL7,V_13277
TTLL8,V_13278
TTLL9,V_13279
TTN,V_13280
TTPA,V_13281
TTPAL,V_13282
TTR,V_13283
TTYH1,V_13284
TTYH2,V_13285
TTYH3,V_13286
TUB,V_13287
TUBA1A,V_13288
TUBA1B,V_13289
TUBA1C,V_13290
TUBA3C,V_13291
TUBA3D,V_13292
TUBA3E,V_13293
TUBA4A,V_13294
TUBA4B,V_13295
TUBAL3,V_13296
TUBB,V_13297
TUBB1,V_13298
TUBB2A,V_13299
TUBB2B,V_13300
TUBB3,V_13301
TUBB4A,V_13302
TUBB4B,V_13303
TUBB6,V_13304
TUBB7P,V_13305
TUBB8,V_13306
TUBB8P7,V_13307
TUBBP1,V_13308
TUBBP5,V_13309
TUBBP6,V_13310
TUBD1,V_13311
TUBG1,V_13312
TUBG2,V_13313
TUBGCP2,V_13314
TUBGCP3,V_13315
TUBGCP4,V_13316
TUBGCP5,V_13317
TUBGCP6,V_13318
TULP1,V_13319
TULP2,V_13320
TULP3,V_13321
TULP4,V_13322
TUSC3,V_13323
TUT1,V_13324
TVP23A,V_13325
TVP23C,V_13326
TXK,V_13327
TXLNA,V_13328
TXLNB,V_13329
TXNDC11,V_13330
TXNDC12,V_13331
TXNDC15,V_13332
TXNDC16,V_13333
TXNDC2,V_13334
TXNIP,V_13335
TXNRD1,V_13336
TXNRD2,V_13337
TYK2,V_13338
TYMS,V_13339
TYR,V_13340
TYRO3,V_13341
TYRP1,V_13342
TYW1,V_13343
TYW1B,V_13344
TYW3,V_13345
U2AF1L4,V_13346
U2AF2,V_13347
U2SURP,V_13348
UACA,V_13349
UAP1,V_13350
UBA1,V_13351
UBA2,V_13352
UBA6,V_13353
UBA7,V_13354
UBAC1,V_13355
UBAC2,V_13356
UBAP1,V_13357
UBAP2,V_13358
UBAP2L,V_13359
UBASH3A,V_13360
UBASH3B,V_13361
UBBP4,V_13362
UBC,V_13363
UBD,V_13364
UBE2A,V_13365
UBE2C,V_13366
UBE2D4,V_13367
UBE2G1,V_13368
UBE2H,V_13369
UBE2I,V_13370
UBE2J1,V_13371
UBE2L6,V_13372
UBE2M,V_13373
UBE2MP1,V_13374
UBE2NL,V_13375
UBE2O,V_13376
UBE2Q2,V_13377
UBE2R2,V_13378
UBE2T,V_13379
UBE2U,V_13380
UBE3A,V_13381
UBE3B,V_13382
UBE3C,V_13383
UBE3D,V_13384
UBE4A,V_13385
UBE4B,V_13386
UBIAD1,V_13387
UBL4B,V_13388
UBL7,V_13389
UBN1,V_13390
UBN2,V_13391
UBOX5,V_13392
UBP1,V_13393
UBQLN1,V_13394
UBQLN2,V_13395
UBQLN3,V_13396
UBQLN4,V_13397
UBQLNL,V_13398
UBR1,V_13399
UBR2,V_13400
UBR3,V_13401
UBR4,V_13402
UBR5,V_13403
UBR7,V_13404
UBTF,V_13405
UBTFL1,V_13406
UBXN1,V_13407
UBXN10,V_13408
UBXN11,V_13409
UBXN2A,V_13410
UBXN4,V_13411
UBXN7,V_13412
UCHL1,V_13413
UCHL5,V_13414
UCK2,V_13415
UCMA,V_13416
UCP1,V_13417
UCP3,V_13418
UEVLD,V_13419
UFD1L,V_13420
UFL1,V_13421
UFSP1,V_13422
UFSP2,V_13423
UGDH,V_13424
UGGT1,V_13425
UGGT2,V_13426
UGP2,V_13427
UGT1A1,V_13428
UGT1A10,V_13429
UGT1A3,V_13430
UGT1A4,V_13431
UGT1A5,V_13432
UGT1A6,V_13433
UGT1A7,V_13434
UGT1A8,V_13435
UGT1A9,V_13436
UGT2A1,V_13437
UGT2A3,V_13438
UGT2B10,V_13439
UGT2B11,V_13440
UGT2B15,V_13441
UGT2B17,V_13442
UGT2B27P,V_13443
UGT2B28,V_13444
UGT2B4,V_13445
UGT2B7,V_13446
UGT3A1,V_13447
UGT3A2,V_13448
UGT8,V_13449
UHMK1,V_13450
UHRF1,V_13451
UHRF1BP1,V_13452
UHRF1BP1L,V_13453
UHRF2,V_13454
UIMC1,V_13455
ULBP1,V_13456
ULK1,V_13457
ULK2,V_13458
ULK3,V_13459
ULK4,V_13460
UMOD,V_13461
UMODL1,V_13462
UMPS,V_13463
UNC119,V_13464
UNC13A,V_13465
UNC13B,V_13466
UNC13C,V_13467
UNC13D,V_13468
UNC45A,V_13469
UNC45B,V_13470
UNC5A,V_13471
UNC5B,V_13472
UNC5C,V_13473
UNC5CL,V_13474
UNC5D,V_13475
UNC79,V_13476
UNC80,V_13477
UNC93A,V_13478
UNG,V_13479
UNK,V_13480
UPB1,V_13481
UPF1,V_13482
UPF2,V_13483
UPF3A,V_13484
UPF3B,V_13485
UPK1A,V_13486
UPK1B,V_13487
UPK3A,V_13488
UPP1,V_13489
UPP2,V_13490
UPRT,V_13491
UQCC1,V_13492
UQCRB,V_13493
UQCRC1,V_13494
UQCRC2,V_13495
UQCRH,V_13496
URB1,V_13497
URB2,V_13498
URGCP,V_13499
URI1,V_13500
UROC1,V_13501
UROD,V_13502
UROS,V_13503
USE1,V_13504
USF1,V_13505
USF2,V_13506
USH1C,V_13507
USH1G,V_13508
USH2A,V_13509
USHBP1,V_13510
USO1,V_13511
USP10,V_13512
USP11,V_13513
USP12,V_13514
USP13,V_13515
USP14,V_13516
USP15,V_13517
USP16,V_13518
USP17L15,V_13519
USP17L2,V_13520
USP17L7,V_13521
USP19,V_13522
USP2,V_13523
USP20,V_13524
USP21,V_13525
USP24,V_13526
USP25,V_13527
USP26,V_13528
USP28,V_13529
USP29,V_13530
USP3,V_13531
USP30,V_13532
USP31,V_13533
USP32,V_13534
USP33,V_13535
USP34,V_13536
USP35,V_13537
USP36,V_13538
USP37,V_13539
USP38,V_13540
USP39,V_13541
USP4,V_13542
USP40,V_13543
USP42,V_13544
USP43,V_13545
USP44,V_13546
USP45,V_13547
USP46,V_13548
USP47,V_13549
USP48,V_13550
USP49,V_13551
USP5,V_13552
USP51,V_13553
USP53,V_13554
USP54,V_13555
USP6,V_13556
USP6NL,V_13557
USP7,V_13558
USP8,V_13559
USP9X,V_13560
USP9Y,V_13561
USPL1,V_13562
UST,V_13563
UTP11L,V_13564
UTP14A,V_13565
UTP14C,V_13566
UTP15,V_13567
UTP18,V_13568
UTP20,V_13569
UTP6,V_13570
UTRN,V_13571
UTS2,V_13572
UTS2B,V_13573
UTS2R,V_13574
UVRAG,V_13575
UVSSA,V_13576
UXS1,V_13577
UXT,V_13578
VAC14,V_13579
VAMP1,V_13580
VAMP7,V_13581
VANGL1,V_13582
VANGL2,V_13583
VARS,V_13584
VARS2,V_13585
VASH1,V_13586
VASH2,V_13587
VASP,V_13588
VAT1L,V_13589
VAV1,V_13590
VAV2,V_13591
VAV3,V_13592
VAX1,V_13593
VAX2,V_13594
VCAM1,V_13595
VCAN,V_13596
VCL,V_13597
VCP,V_13598
VCPIP1,V_13599
VCX,V_13600
VCX3A,V_13601
VCX3B,V_13602
VDAC1P1,V_13603
VDR,V_13604
VEGFA,V_13605
VEGFC,V_13606
VENTX,V_13607
VENTXP7,V_13608
VEPH1,V_13609
VEZF1,V_13610
VEZT,V_13611
VGF,V_13612
VGLL1,V_13613
VGLL2,V_13614
VGLL3,V_13615
VHL,V_13616
VHLL,V_13617
VIL1,V_13618
VILL,V_13619
VIM,V_13620
VIP,V_13621
VIPAS39,V_13622
VIPR1,V_13623
VIPR2,V_13624
VIT,V_13625
VKORC1,V_13626
VLDLR,V_13627
VMP1,V_13628
VN1R10P,V_13629
VN1R2,V_13630
VN1R4,V_13631
VN1R5,V_13632
VNN1,V_13633
VNN2,V_13634
VNN3,V_13635
VPRBP,V_13636
VPREB1,V_13637
VPS11,V_13638
VPS13A,V_13639
VPS13B,V_13640
VPS13C,V_13641
VPS13D,V_13642
VPS16,V_13643
VPS18,V_13644
VPS26B,V_13645
VPS28,V_13646
VPS33A,V_13647
VPS33B,V_13648
VPS35,V_13649
VPS36,V_13650
VPS37A,V_13651
VPS39,V_13652
VPS41,V_13653
VPS45,V_13654
VPS4B,V_13655
VPS51,V_13656
VPS52,V_13657
VPS53,V_13658
VPS54,V_13659
VPS72,V_13660
VPS8,V_13661
VPS9D1,V_13662
VRK1,V_13663
VRK2,V_13664
VRK3,V_13665
VRTN,V_13666
VSIG1,V_13667
VSIG10,V_13668
VSIG2,V_13669
VSIG4,V_13670
VSIG8,V_13671
VSNL1,V_13672
VSTM1,V_13673
VSTM2A,V_13674
VSTM2L,V_13675
VSTM4,V_13676
VSX1,V_13677
VTCN1,V_13678
VTRNA2-1,V_13679
VWA3A,V_13680
VWA3B,V_13681
VWA5A,V_13682
VWA7,V_13683
VWA8,V_13684
VWA9,V_13685
VWC2,V_13686
VWC2L,V_13687
VWCE,V_13688
VWF,V_13689
WAC,V_13690
WAPAL,V_13691
WARS,V_13692
WARS2,V_13693
WAS,V_13694
WASF1,V_13695
WASF2,V_13696
WASF3,V_13697
WASF4P,V_13698
WASL,V_13699
WBP11,V_13700
WBP11P1,V_13701
WBP1L,V_13702
WBP2,V_13703
WBP2NL,V_13704
WBP4,V_13705
WBSCR16,V_13706
WBSCR17,V_13707
WBSCR22,V_13708
WBSCR28,V_13709
WDFY1,V_13710
WDFY2,V_13711
WDFY3,V_13712
WDFY4,V_13713
WDHD1,V_13714
WDPCP,V_13715
WDR1,V_13716
WDR11,V_13717
WDR12,V_13718
WDR13,V_13719
WDR17,V_13720
WDR18,V_13721
WDR19,V_13722
WDR20,V_13723
